name,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,conditions,description,icon
NEBRASKA,5/18/70,88.1,61.1,74.1,54.6,52.6,0,0,0,,,,,17.2,168.5,1012.4,31.7,11.8,,,,,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,5/19/70,86.1,61.1,74.2,54.9,52.7,0,0,0,,,,,15,158.5,1015.3,52.9,12.5,,,,,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,5/20/70,89,65.9,77.8,61.2,57.9,0,0,0,,,,,23,163.1,1012.3,51.3,10.6,,,,,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,5/21/70,89,70.1,79,60.9,55.3,0,0,0,,,,,17.2,174.2,1012.5,66.3,10.9,,,,,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,5/22/70,87.2,65,72.9,60.7,67.2,0,0,0,,,,,16.1,214.2,1014.1,77.1,10.5,,,,,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,5/23/70,75.8,64.1,68.5,61.7,79.4,0,0,0,,,,,8.1,211.5,1012.4,95.8,11.1,,,,,0.59,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,5/24/70,83,61.1,69.8,60.9,76.1,0,0,0,,,,,16.1,216.4,1010.7,86.3,10.1,,,,,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,5/25/70,74,55.1,65.2,45.5,52.2,0,0,0,,,,,13.9,325.2,1014.1,65.8,12.3,,,,,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,5/26/70,79.1,48.8,65.1,46.5,53.9,0,0,0,,,,,9.2,141.6,1011.9,10.8,11.7,,,,,0.7,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,5/27/70,86.1,64.1,73.9,58.7,60.3,0,0,0,,,,,16.1,174,1007.5,52.5,11.6,,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,5/28/70,75.8,62,70.4,61.6,74.1,0,0,0,,,,,15,150.9,1010.5,72.1,10.2,,,,,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,5/29/70,80,61.1,69.9,62.3,78.2,0,0,0,,,,,11.6,159.1,1012.6,90.4,9.9,,,,,0.81,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,5/30/70,83,65,73,63.4,74.9,0,0,0,,,,,11.6,147.4,1010.8,71.3,8.6,,,,,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,5/31/70,73.1,62.9,68,60.9,78.5,0,0,0,,,,,13.9,328,1011.1,95.8,11.6,,,,,0.88,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,6/1/70,65.9,60.2,62.7,52.3,69.9,0,0,0,,,,,16.1,349.5,1015.4,99.6,11.1,,,,,0.91,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,6/2/70,73.1,56.9,64.3,45,50.5,0,0,0,,,,,16.1,7.1,1016.5,84.6,11.2,,,,,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/3/70,73.1,55.1,63.5,45.3,53.7,0,0,0,,,,,12.8,43.7,1017.8,70.4,12.5,,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/4/70,71.9,53,62.8,43.8,52,0,0,0,,,,,9.2,40.8,1018.4,81.3,12.2,,,,,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/5/70,83.9,51.2,68.6,51.5,56.3,0,0,0,,,,,6.9,353.7,1014.8,57.9,11,,,,,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/6/70,86.1,56.9,73.6,58.1,61.1,0,0,0,,,,,4.7,153.4,1014.1,9.6,10.9,,,,,0.08,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/7/70,89,62,76.6,59.6,58.2,0,0,0,,,,,9.2,176.6,1014.4,14.6,11.8,,,,,0.12,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/8/70,88.1,62,76.2,59.9,60,0,0,0,,,,,20.8,159,1013.2,32.1,10.6,,,,,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/9/70,87.2,70.1,77.9,63.5,62.3,0,0,0,,,,,23,161.3,1007.9,65.4,10.8,,,,,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/10/70,82.1,65.9,74.9,64.4,70.4,0,0,0,,,,,17.2,153.9,1000.3,75.8,9.9,,,,,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/11/70,82.1,61.1,72.7,64.4,76.9,0,0,0,,,,,13.9,123.6,1000.7,92.9,8.8,,,,,0.25,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,6/12/70,75.8,61.1,67.8,62.2,83.1,0,0,0,,,,,15,116.8,1002.3,81.3,11.2,,,,,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/13/70,84.8,61.1,73.6,63,71.5,0,0,0,,,,,6.9,263.9,1014,3.3,12.8,,,,,0.31,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/14/70,92,74,82.3,72,73.4,0,0,0,,,,,11.6,159.3,1012,76.3,10.6,,,,,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/15/70,87.2,71.9,79.9,67.7,66.7,0,0,0,,,,,16.1,154.5,1006.1,66.3,13.1,,,,,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,6/16/70,84.8,65.9,75.4,66.6,75.5,0,0,0,,,,,11.6,206.7,1006.1,42.9,11.9,,,,,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/17/70,86.1,70.1,77.1,69.3,78,0,0,0,,,,,11.6,5.7,1007.9,37.1,10.8,,,,,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/18/70,78.2,64.1,71,59.4,67.7,0,0,0,,,,,10.3,329.2,1017.4,54.6,12.8,,,,,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/19/70,73.1,60.2,66,54,65.6,0,0,0,,,,,9.2,112.6,1015.8,76.3,12.8,,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/20/70,71.9,62,65.9,56.2,72.8,0,0,0,,,,,18.3,327.3,1011.9,62.1,12.4,,,,,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/21/70,73.1,56,64.7,53,67.6,0,0,0,,,,,8.1,24.4,1020.3,39.6,11.5,,,,,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/22/70,75.8,55.1,66.5,54.6,67.8,0,0,0,,,,,9.2,166,1021.3,16.7,11.1,,,,,0.61,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/23/70,87.2,56,73.3,61.4,68.3,0,0,0,,,,,13.9,163.4,1014.3,11.3,10,,,,,0.65,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/24/70,83,69.2,76.6,62.2,62.3,0,0,0,,,,,10.3,6.5,1013,17.9,11.9,,,,,0.68,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/25/70,88.1,61.1,73.1,61.5,68.1,0,0,0,,,,,9.2,166.7,1010.6,45.4,11.3,,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/26/70,83,62,75,55.5,52.7,0,0,0,,,,,11.6,334.8,1013.5,7.1,13,,,,,0.75,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/27/70,84.8,56,72.7,58.7,63.8,0,0,0,,,,,9.2,159.7,1015.7,2.9,12.8,,,,,0.79,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/28/70,96.2,65,81.6,65.7,60.4,0,0,0,,,,,15,162,1008,8.3,12.4,,,,,0.83,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,6/29/70,96.2,74.9,86.3,68.5,57.7,0,0,0,,,,,15,171.9,1008.4,25.4,12.6,,,,,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,6/30/70,93.8,77.1,84.7,68.5,59.4,0,0,0,,,,,16.1,167.2,1011.6,58.8,11.2,,,,,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/1/70,98,78.2,86.8,66,51.5,0,0,0,,,,,11.6,191.2,1014.9,65.8,11.8,,,,,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/2/70,95.1,79.1,86.9,67.1,52.5,0,0,0,,,,,9.2,212.4,1013.2,50.4,11.2,,,,,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/3/70,82.1,69.2,76,57,54,0,0,0,,,,,18.3,346,1016.1,27.1,12.1,,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/4/70,73.1,53,64.9,49.3,58.1,0,0,0,,,,,10.3,348.3,1021.1,32.5,12.8,,,,,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/5/70,80.9,51.2,67.4,50.8,58.9,0,0,0,,,,,9.2,153.9,1018.7,22.9,11.9,,,,,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/6/70,82.1,62,71.8,56.3,58.6,0,0,0,,,,,15,152.2,1013,48.3,12.8,,,,,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/7/70,88.1,64.1,75.9,64.4,68.6,0,0,0,,,,,8.1,89.8,1011.1,52.1,10.8,,,,,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/8/70,86.1,66.8,76.9,57.5,55.7,0,0,0,,,,,8.1,355.3,1013.3,0,12.5,,,,,0.17,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/9/70,84.8,60.2,73.7,56.1,56.8,0,0,0,,,,,6.9,103,1014.3,38.8,12,,,,,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/10/70,78.2,65,69.8,60.1,72.1,0,0,0,,,,,4.7,106.2,1014.2,74.6,11.5,,,,,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/11/70,86.1,68.1,76.7,63.6,65.8,0,0,0,,,,,11.6,128.7,1015.2,73.8,11.5,,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/12/70,89.9,69.2,79.2,66.9,66.9,0,0,0,,,,,9.2,135.4,1015.6,54.6,10.4,,,,,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/13/70,89.9,69.2,77.4,68.5,75.8,0,0,0,,,,,12.8,169.2,1013.2,73.8,10.8,,,,,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/14/70,98,68.1,79.6,70.6,76.7,0,0,0,,,,,9.2,183.5,1010.2,40.4,9.6,,,,,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,7/15/70,80.9,61.1,72.6,55,56.5,0,0,0,,,,,16.1,326.2,1017.4,7.5,13.4,,,,,0.4,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/16/70,88.1,61.1,74.6,59.8,63,0,0,0,,,,,9.2,163.4,1016.5,1.3,12.6,,,,,0.43,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/17/70,92.9,65.9,80.1,65,60.8,0,0,0,,,,,9.2,139.7,1010.8,32.5,13,,,,,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/18/70,87.2,69.2,78.7,69.7,75,0,0,0,,,,,23,124.3,1009.1,51.3,11.9,,,,,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,7/19/70,73.1,61.1,67.4,60.9,80.1,0,0,0,,,,,16.1,353.8,1013.9,75.8,12.9,,,,,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/20/70,73.1,53.9,63.9,51.6,66.5,0,0,0,,,,,11.6,36,1023.3,32.9,12.8,,,,,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,7/21/70,74.9,55.1,65.6,53.5,66.9,0,0,0,,,,,9.2,149.7,1022.6,9.2,13.1,,,,,0.6,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/22/70,78.2,56,67.8,54.2,63.6,0,0,0,,,,,13.9,140,1019.6,16.7,11.6,,,,,0.63,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/23/70,79.1,56.9,68.5,55.8,65.3,0,0,0,,,,,11.6,130.8,1017.4,65,11.1,,,,,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/24/70,86.1,62.9,74.3,61.7,66.8,0,0,0,,,,,9.2,148.5,1017.8,57.1,10,,,,,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/25/70,87.2,66.8,77.1,64.3,65.8,0,0,0,,,,,13.9,156.1,1016.7,62.1,11.5,,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/26/70,91.1,69.2,79.4,67.8,68.9,0,0,0,,,,,15,145.8,1011.1,65.4,11,,,,,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/27/70,80.9,70.1,76.2,70.1,81.9,0,0,0,,,,,13.9,155.9,1011.8,93.3,11.2,,,,,0.81,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,7/28/70,88.1,70.1,78.8,72.1,81,0,0,0,,,,,9.2,143.8,1011.6,74.2,11.7,,,,,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,7/29/70,96.2,73.1,83.6,73.1,72.2,0,0,0,,,,,8.1,176.4,1008.1,20.4,12.7,,,,,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,7/30/70,92.9,74.9,84.3,72.3,67.9,0,0,0,,,,,4.7,139,1006.2,0.8,12.4,,,,,0.91,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,7/31/70,87.2,75.8,81.5,70.8,70.5,0,0,0,,,,,13.9,3.3,1008.8,61.7,10.1,,,,,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/1/70,87.2,66.8,77.5,64.4,66.1,0,0,0,,,,,8.1,88.9,1013.8,17.9,12.6,,,,,0.98,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/2/70,89,69.2,78.4,70.9,79.1,0,0,0,,,,,34.7,95.1,1010.3,53.3,12.6,,,,,0,Partially cloudy,Partly cloudy throughout the day.,wind
NEBRASKA,8/3/70,80,65.9,72.1,64,76.8,0,0,0,,,,,16.1,70,1014.8,68.8,11.3,,,,,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/4/70,84.8,65,74.5,67.5,78.7,0,0,0,,,,,13.9,102.4,1014.1,45.8,10.7,,,,,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/5/70,88.1,71,78.2,73.9,87,0,0,0,,,,,10.3,59.6,1011.3,53.8,8.1,,,,,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/6/70,84.8,71,75.8,72.3,89.2,0,0,0,,,,,12.8,100.2,1012.5,84.2,6.2,,,,,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/7/70,87.2,73.1,78.9,71.8,79.2,0,0,0,,,,,16.1,126.3,1009.4,71.3,11.5,,,,,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/8/70,82.1,71.9,76.5,71.9,86.1,0,0,0,,,,,10.3,54.9,1006.3,89.6,8.4,,,,,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/9/70,74.9,66.8,70.9,66.8,87.3,0,0,0,,,,,9.2,44.5,1010.5,99.6,2.4,,,,,0.25,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,8/10/70,82.1,69.2,74.6,64.5,72.6,0,0,0,,,,,5.8,44.7,1015.4,75,3.9,,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/11/70,82.1,65,73.9,65.4,75.8,0,0,0,,,,,4.7,60.7,1017.2,44.6,5,,,,,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/12/70,84.8,65,75,65.6,74.2,0,0,0,,,,,9.2,158.5,1015.4,6.7,7.7,,,,,0.35,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/13/70,92,62.9,77.2,63.6,65.8,0,0,0,,,,,13.9,153.9,1011.2,4.2,8.1,,,,,0.38,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/14/70,93.8,64.1,78.6,60.5,57,0,0,0,,,,,21.9,149.4,1008.8,9.2,10.6,,,,,0.42,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/15/70,83,70.1,77.1,61,58.2,0,0,0,,,,,13.9,14.6,1014.6,79.6,10.1,,,,,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/16/70,83,59.1,71.6,58,64.2,0,0,0,,,,,4.7,113.9,1018.2,82.9,12.5,,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/17/70,77.1,68.1,71.2,67.9,89.4,0,0,0,,,,,10.3,116.3,1013.2,97.9,7.5,,,,,0.52,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,8/18/70,89.9,68.1,78.5,71.6,80.5,0,0,0,,,,,9.2,137.9,1004.3,32.1,10.6,,,,,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,8/19/70,88.1,70.1,78.7,70,75.8,0,0,0,,,,,12.8,50.5,1008.8,32.5,10.5,,,,,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,8/20/70,79.1,62,70.3,55.2,60.3,0,0,0,,,,,6.9,71.8,1016.8,41.7,12,,,,,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,8/21/70,74,56.9,65.3,56.4,74,0,0,0,,,,,10.3,131.7,1015,76.3,11.3,,,,,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/22/70,79.1,60.2,68.8,57.6,71.8,0,0,0,,,,,13.9,330.3,1011.6,35,10.6,,,,,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,8/23/70,80,53.9,68.2,55.6,67.8,0,0,0,,,,,6.9,4.4,1015.1,0.8,11.8,,,,,0.75,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/24/70,82.1,56.9,69.8,58.1,69.9,0,0,0,,,,,5.8,163,1016,20.4,11.9,,,,,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/25/70,83.9,56,70.5,59.8,71.1,0,0,0,,,,,10.3,143.6,1014.9,13.3,11.9,,,,,0.79,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/26/70,89,61.1,74.9,62.6,67.6,0,0,0,,,,,11.6,131.4,1014.1,0,10.5,,,,,0.82,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/27/70,89.9,64.1,78,64,63.6,0,0,0,,,,,10.3,137,1012.4,24.6,11.1,,,,,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,8/28/70,92,70.1,79.9,66.7,66.8,0,0,0,,,,,9.2,132.8,1012.1,26.3,11.1,,,,,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/29/70,92.9,65,79.7,59.4,52.9,0,0,0,,,,,10.3,176.4,1010.1,9.2,10.9,,,,,0.93,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/30/70,84.8,66.8,75.7,60.2,60.1,0,0,0,,,,,10.3,344.5,1014.8,28.8,11.5,,,,,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/31/70,83.9,60.2,71.6,61.6,71.8,0,0,0,,,,,6.9,80.2,1020.6,32.9,12.1,,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/1/70,92,68.1,78.6,67.5,71.1,0,0,0,,,,,13.9,135.4,1015,40.4,10.9,,,,,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/2/70,83,65.9,74.2,67.6,80.7,0,0,0,,,,,13.9,160,1009,89.6,11.4,,,,,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/3/70,87.2,64.1,73.3,65,78.2,0,0,0,,,,,11.6,246,1004.8,56.3,10.9,,,,,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/4/70,83,62.9,72.4,62.3,72.1,0,0,0,,,,,13.9,146.8,1007.6,49.6,12.3,,,,,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,9/5/70,80,66.8,72.3,68.6,88.3,0,0,0,,,,,17.2,127.8,1007.1,70.4,9.9,,,,,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/6/70,93.8,74,83.6,69.8,65.7,0,0,0,,,,,16.1,162.2,1001.1,6.7,12.3,,,,,0.2,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/7/70,80.9,66.8,75.8,57.8,55.3,0,0,0,,,,,18.3,257.3,1006.3,19.6,12.7,,,,,0.23,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/8/70,84.8,60.2,71.8,57.3,63.1,0,0,0,,,,,13.9,153.1,1013.4,0.8,12.7,,,,,0.25,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/9/70,84.8,56,68.6,59,72.1,0,0,0,,,,,23,317.3,1009.2,33.3,11.7,,,,,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,9/10/70,69.2,44.9,58.4,42.8,60.1,0,0,0,,,,,13.9,313.7,1023.3,0.4,12.8,,,,,0.34,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/11/70,75.8,47,61.9,47.1,61.2,0,0,0,,,,,17.2,146.3,1015.9,10,12.7,,,,,0.37,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/12/70,62.9,53.9,59.2,48.6,68.7,0,0,0,,,,,18.3,6.1,1014.4,67.9,12.2,,,,,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/13/70,53.9,44.9,47.9,41.2,78.7,0,0,0,,,,,12.8,41.4,1023.7,100,10.9,,,,,0.44,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,9/14/70,53.9,44.9,49.2,48.1,96.2,0,0,0,,,,,11.6,66.2,1018.8,100,6.6,,,,,0.47,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,9/15/70,61.1,51.2,55.1,50.2,84.6,0,0,0,,,,,16.1,349.5,1019.3,90.8,11.5,,,,,0.5,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,9/16/70,56,52.1,53.8,51.5,92.3,0,0,0,,,,,9.2,74.3,1024.3,100,9.5,,,,,0.54,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,9/17/70,70.1,53.9,59.6,57.4,92.7,0,0,0,,,,,6.9,292.3,1020,72.9,6.4,,,,,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/18/70,80,55.1,65.1,62.8,92.7,0,0,0,,,,,5.8,189.4,1017.9,58.3,5.4,,,,,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/19/70,74,61.1,66.1,64,93.1,0,0,0,,,,,12.8,145.1,1013.8,72.1,6.5,,,,,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/20/70,89.9,65.9,77.3,68.4,76.3,0,0,0,,,,,20.8,165.2,1004.7,51.7,10.3,,,,,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/21/70,78.2,64.1,70.7,58.7,67.3,0,0,0,,,,,15,350.4,1008,54.2,11.5,,,,,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/22/70,64.1,55.1,59.7,50.3,71.6,0,0,0,,,,,10.3,10.7,1014.8,93.8,11.5,,,,,0.75,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,9/23/70,59.1,53.9,55.9,51.5,85.6,0,0,0,,,,,11.6,41.1,1008.6,100,6.5,,,,,0.77,Overcast,Cloudy skies throughout the day.,cloudy
NEBRASKA,9/24/70,75.8,53,62.7,54.4,76,0,0,0,,,,,13.9,167.1,1008.1,49.6,11.2,,,,,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,9/25/70,65.9,50.1,57.3,48.6,73.5,0,0,0,,,,,18.3,346.4,1017.9,84.2,11.1,,,,,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/26/70,62.9,37.1,50.7,36.8,61.9,0,0,0,,,,,10.3,301.4,1025.6,4.2,12.6,,,,,0.87,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/27/70,69.2,38.9,54.1,39.5,60.9,0,0,0,,,,,11.6,322.7,1023.1,0,12.4,,,,,0.9,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/28/70,80,44.9,60.7,46,63.7,0,0,0,,,,,11.6,294.5,1022.5,0,12,,,,,0.94,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/29/70,82.1,48.8,64.7,47.3,59.1,0,0,0,,,,,12.8,238.5,1019.3,17.1,12.4,,,,,0.97,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/30/70,83,47.9,64.5,48.1,59.3,0,0,0,,,,,3.4,139.7,1016.1,10,11.7,,,,,0,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/1/70,82.1,51.2,65.7,49.7,59.4,0,0,0,,,,,9.2,281.1,1010.7,13.3,11.5,,,,,0.04,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/2/70,80,46.1,61.7,40.8,50.7,0,0,0,,,,,16.1,302.4,1010.8,0,10.7,,,,,0.07,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/3/70,62,39.8,52.5,29.2,43.5,0,0,0,,,,,8.1,331.5,1020.3,0,12.4,,,,,0.11,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/4/70,80,43.1,60.7,43.3,54.8,0,0,0,,,,,13.9,175.9,1013.5,0,12.6,,,,,0.14,Clear,Clear conditions throughout the day.,clear-day
