name,datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description,icon
MINNESOTA,6/1/70,69.2,59.1,62.8,73.4,,0,,,,,17.2,355,1015.6,96.7,13.6,,,,0.91,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,6/2/70,73.1,53,64.1,55.1,,0,,,,,16.1,31,1019.5,33.8,14.9,,,,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/3/70,73.1,53,63.6,52.7,,0,,,,,15,84.5,1023.7,0,14.9,,,,0,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/4/70,79.1,50.1,67.4,60,,0,,,,,11.6,261.1,1019.6,11.7,14.9,,,,0.02,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/5/70,80.9,61.1,71.8,54.9,,0,,,,,17.2,100.5,1015.5,15,14.5,,,,0.05,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/6/70,83.9,56.9,71.4,58.2,,0,,,,,10.3,232.8,1016,55.8,14.5,,,,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/7/70,92,60.2,77.2,51,,0,,,,,10.3,203.1,1012.9,18.8,14.9,,,,0.12,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/8/70,89.9,68.1,79.8,54.5,,0,,,,,18.3,193.4,1012.9,16.3,14.9,,,,0.15,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/9/70,87.2,71,79.3,55.8,,0,,,,,19.7,186.5,1008.5,63.8,13.6,,,,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/10/70,84.8,70.1,77.2,65.3,,0,,,,,16.1,168.8,1002.8,51.3,11,,,,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/11/70,86.1,62.9,73.1,69.2,,0,,,,,17.2,155.2,1005.9,61.3,13.6,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/12/70,83.9,65.9,71.5,74.7,,0,,,,,25.3,116.3,1010.6,92.5,10,,,,0.28,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,6/13/70,79.1,66.8,71.1,79.7,,0,,,,,12.8,114.5,1016.9,90.8,9.8,,,,0.31,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,6/14/70,78.2,65,70.3,78.1,,0,,,,,13.9,91.3,1017,89.6,4.4,,,,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/15/70,82.1,68.1,74.2,74.2,,0,,,,,17.2,135.6,1009,86.3,9.6,,,,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/16/70,82.1,65.9,74.5,71.9,,0,,,,,18.3,238.7,1004.8,64.2,14.7,,,,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/17/70,88.1,68.1,77.5,65.1,,0,,,,,20.8,255.7,1006.3,40.8,14.9,,,,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,6/18/70,70.1,56.9,64.1,59,,0,,,,,20.8,312.6,1014.6,48.8,14.9,,,,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/19/70,69.2,48.8,60.4,57.3,,0,,,,,12.8,266.9,1017.3,47.1,14.9,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/20/70,68.1,56,60.4,77.2,,0,,,,,13.9,107.9,1013.9,81.7,13.1,,,,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/21/70,75.8,50.1,65.4,71.2,,0,,,,,16.1,277.2,1019.3,37.1,13.7,,,,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/22/70,83.9,60.2,72,67.4,,0,,,,,11.6,238.6,1019.3,31.3,14.9,,,,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/23/70,87.2,62.9,76,58.7,,0,,,,,23,213.5,1012.3,50.4,14.5,,,,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/24/70,75.8,62.9,71.1,55.9,,0,,,,,16.1,354.5,1013.8,35,14.9,,,,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/25/70,71.9,55.1,64.2,71.2,,0,,,,,15,153.3,1012.6,77.5,14,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/26/70,73.1,59.1,64.5,77.3,,0,,,,,13.9,18.9,1013.7,83.8,13.9,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/27/70,80,56.9,69.2,71.3,,0,,,,,12.8,176.5,1016.4,52.9,12.5,,,,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/28/70,95.1,68.1,81.6,59.4,,0,,,,,23,187.8,1005.4,52.9,14.9,,,,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/29/70,97.1,73.1,86.7,58.4,,0,,,,,15,196.7,1007.3,29.2,14.9,,,,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/30/70,93.8,77.1,86.5,59.5,,0,,,,,20.8,189.4,1011.2,62.9,14.9,,,,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/1/70,93.8,75.8,86.4,52,,0,,,,,17.2,190.6,1014.3,51.3,14.9,,,,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/2/70,89.9,70.1,80.1,61.6,,0,,,,,15,279.4,1013.9,32.9,13.8,,,,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/3/70,74,62.9,68,64.1,,0,,,,,23,304.5,1013.4,77.9,14.9,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/4/70,78.2,56.9,67.5,57.6,,0,,,,,17.2,353.8,1019.1,39.6,14.8,,,,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/5/70,82.1,52.1,68.7,57.6,,0,,,,,12.8,233.7,1018.6,12.5,14.9,,,,0.07,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/6/70,83,60.2,73.2,60.2,,0,,,,,19.7,203.2,1011.7,20.8,14.9,,,,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/7/70,89.9,68.1,78.2,60.9,,0,,,,,18.3,243.4,1008.9,43.8,14.9,,,,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/8/70,84.8,65,74.4,50.6,,0,,,,,17.2,352.1,1013.1,21.3,14.9,,,,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/9/70,88.1,60.2,75,60,,0,,,,,11.6,215.2,1015.7,30.4,14.9,,,,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/10/70,91.1,65,79,56.4,,0,,,,,9.2,153.5,1015.2,46.7,13.6,,,,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/11/70,92.9,68.1,80.9,55.9,,0,,,,,10.3,146.9,1017,9.6,13.5,,,,0.25,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/12/70,92,70.1,79,65.4,,0,,,,,19.7,196.3,1016.8,74.2,12.2,,,,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/13/70,84.8,73.1,77.6,78.5,,0,,,,,12.8,228.8,1013.4,96.7,11.7,,,,0.33,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,7/14/70,89.9,70.1,79.3,75.5,,0,,,,,13.9,277.2,1009.6,83.3,11.6,,,,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/15/70,82.1,65.9,74.7,58.6,,0,,,,,25.3,313.7,1011.1,45,14.9,,,,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/16/70,91.1,60.2,76.3,58.1,,0,,,,,17.2,229.7,1014.5,7.9,14.9,,,,0.43,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/17/70,95.1,66.8,82.1,52.4,,0,,,,,13.9,251.8,1011.3,28.3,14.9,,,,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/18/70,88.1,68.1,79.6,63.1,,0,,,,,23,169.9,1010.9,66.7,14.2,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/19/70,69.2,55.1,62.7,74.3,,0,,,,,23,12.6,1015.2,70.4,14,,,,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/20/70,77.1,52.1,65.9,59.8,,0,,,,,11.6,2.9,1024.2,9.2,14.9,,,,0.57,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/21/70,79.1,55.1,68.8,61.3,,0,,,,,13.9,205.7,1023.2,4.6,14.9,,,,0.6,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/22/70,82.1,57.8,71.4,59.2,,0,,,,,16.1,179.4,1021.8,32.5,14.9,,,,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/23/70,80.9,59.1,70.9,59.1,,0,,,,,17.2,162.4,1020.3,29.2,13.6,,,,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/24/70,88.1,64.1,76.1,60.5,,0,,,,,19.7,198.3,1017.3,47.9,11.6,,,,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/25/70,93.8,70.1,81.5,55.2,,0,,,,,18.3,206,1016.3,8.3,14.8,,,,0.75,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/26/70,93.8,70.1,81.4,61.8,,0,,,,,17.2,172.7,1011.9,55.4,14.3,,,,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/27/70,83.9,68.1,76.6,77.6,,0,,,,,10.3,165.9,1012.9,92.1,11.8,,,,0.81,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,7/28/70,89.9,73.1,77.9,80.5,,0,,,,,17.2,157.3,1014.3,44.6,11,,,,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,7/29/70,84.8,71,76.4,84,,0,,,,,15,154.5,1009.3,74.6,11.2,,,,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/30/70,91.1,69.2,79.6,74,,0,,,,,13.9,260.3,1007.3,47.1,13.1,,,,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/31/70,84.8,71,78.2,66.9,,0,,,,,16.1,319.6,1009.6,65,14.3,,,,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/1/70,82.1,60.2,72,59.9,,0,,,,,15,269.3,1014.7,21.3,14.9,,,,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/2/70,82.1,64.1,72.7,61.8,,0,,,,,16.1,294,1012,42.9,14.9,,,,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,8/3/70,73.1,53.9,66,56.1,,0,,,,,12.8,10,1018.7,30.8,14.9,,,,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/4/70,79.1,57.8,68.9,65.3,,0,,,,,11.6,160.6,1019.2,36.3,14.8,,,,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,8/5/70,83,60.2,71.3,69.2,,0,,,,,9.2,154.4,1018,14.6,11,,,,0.12,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/6/70,86.1,64.1,75.5,63.5,,0,,,,,17.2,139.3,1018,50,11.7,,,,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/7/70,74,69.2,70.8,82.1,,0,,,,,13.9,147.2,1015.3,88.8,5.2,,,,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/8/70,78.2,69.2,72.2,74.2,,0,,,,,17.2,130.2,1013.2,74.2,6.3,,,,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/9/70,83,62.9,73.6,69.3,,0,,,,,13.9,122,1015,19.2,5.1,,,,0.25,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/10/70,86.1,66.8,76.6,65.9,,0,,,,,8.1,51.4,1017.5,50.8,5.6,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/11/70,87.2,65,77.1,66,,0,,,,,8.1,184.4,1018.2,40,5.8,,,,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/12/70,83.9,66.8,74.4,76.5,,0,,,,,15,197.6,1015.4,51.3,4.7,,,,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/13/70,91.1,68.1,79.1,68.6,,0,,,,,15,185.7,1010.4,20.8,6.3,,,,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/14/70,93.8,71.9,82.2,58.9,,0,,,,,24.2,196.8,1007.9,20.4,9,,,,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/15/70,80.9,66.8,74.6,64,,0,,,,,19.7,278.8,1013.4,53.8,11.7,,,,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/16/70,78.2,57.8,68.6,62.4,,0,,,,,17.2,284.7,1018.1,10,14.9,,,,0.5,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/17/70,87.2,57.8,71.1,65.3,,0,,,,,24.2,178.7,1016,55.4,14.9,,,,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/18/70,77.1,70.1,72.6,75.7,,0,,,,,17.2,144.1,1009.3,95,12.9,,,,0.55,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,8/19/70,83,62.9,74.2,62.7,,0,,,,,18.3,318.6,1010.5,55,9.7,,,,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/20/70,78.2,51.2,66,54.2,,0,,,,,16.1,313.8,1017.4,10,14.9,,,,0.62,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/21/70,80.9,51.2,66.7,60.9,,0,,,,,17.2,200.3,1015.3,54.2,14.8,,,,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/22/70,79.1,57.8,68.3,60.9,,0,,,,,17.2,307.4,1009.5,32.5,14.7,,,,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/23/70,82.1,56,68.5,56.2,,0,,,,,15,317.9,1014.5,2.5,14.9,,,,0.75,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/24/70,89,56.9,73.1,57.2,,0,,,,,11.6,284.6,1014.4,2.5,14.9,,,,0.76,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/25/70,89,62.9,75.3,58.3,,0,,,,,16.1,231.6,1013.3,40,14.9,,,,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/26/70,92.9,62.9,78.2,59.1,,0,,,,,11.6,188.9,1014.5,2.5,14.2,,,,0.82,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/27/70,92,70.1,80.8,51.7,,0,,,,,19.7,273.5,1012,40,14.8,,,,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/28/70,71,62.9,65.4,76.8,,0,,,,,12.8,65.9,1018.4,87.5,10.7,,,,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/29/70,75.8,57.8,66.9,84.2,,0,,,,,19.7,121.3,1012.1,92.5,8.2,,,,0.93,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,8/30/70,74,61.1,68.6,74.5,,0,,,,,18.3,339.1,1014.8,60,10.6,,,,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/31/70,73.1,52.1,62.7,68,,0,,,,,11.6,154.1,1024.7,27.9,14.9,,,,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,9/1/70,78.2,56,66,76.7,,0,,,,,15,147.6,1019.2,51.3,12.7,,,,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/2/70,83.9,68.1,75.2,77.9,,0,,,,,17.2,182,1008.6,72.1,12.2,,,,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/3/70,84.8,68.1,73.6,74.4,,0,,,,,20.8,269.6,1002.6,74.2,12.4,,,,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/4/70,87.2,57.8,72.2,65.8,,0,,,,,11.6,224.1,1008.2,8.3,13.9,,,,0.13,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/5/70,87.2,65.9,75.1,60,,0,,,,,21.9,179.6,1010.1,37.9,14.9,,,,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,9/6/70,88.1,68.1,77.1,79.5,,0,,,,,19.7,146.4,1002.7,67.1,9.9,,,,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/7/70,83,66.8,76.7,65.8,,0,,,,,27.7,221.2,1001.1,57.1,14.9,,,,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/8/70,82.1,53,68.6,64.5,,0,,,,,16.1,176.1,1013.8,7.1,14.9,,,,0.25,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/9/70,71,56,66.2,77.8,,0,,,,,25.3,225.5,1007.1,68.8,12.5,,,,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/10/70,69.2,50.1,59,61.3,,0,,,,,23,302.8,1017.7,15.4,14.9,,,,0.34,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/11/70,75.8,44.9,62.2,60.4,,0,,,,,19.7,189.7,1016,18.8,14.9,,,,0.37,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/12/70,61.1,48.8,56.9,63.8,,0,,,,,17.2,317,1015.7,73.8,14.9,,,,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/13/70,52.1,44,47.6,67.3,,0,,,,,13.9,19.4,1026.6,99.2,14.9,,,,0.44,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,9/14/70,50.1,44.9,47.7,89.5,,0,,,,,15,73.1,1024.7,100,9.9,,,,0.47,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,9/15/70,56.9,48.8,51.8,86,,0,,,,,15,344.3,1020,100,10.4,,,,0.5,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,9/16/70,60.2,41.1,52.3,74.8,,0,,,,,11.6,176.9,1027.2,82.5,14.4,,,,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/17/70,57.8,50.1,54.2,89.3,,0,,,,,10.3,160.2,1021.5,100,8.2,,,,0.57,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,9/18/70,74.9,47.9,61,85.4,,0,,,,,12.8,207.1,1017.4,23.8,10.6,,,,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/19/70,79.1,55.1,66.4,82.7,,0,,,,,20.8,171.8,1013.6,40.4,9.4,,,,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/20/70,78.2,65,71.3,81,,0,,,,,17.2,173.4,1005.6,79.6,8.5,,,,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/21/70,80.9,56,69.3,66.9,,0,,,,,23,247.4,1005.5,34.2,14.8,,,,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,9/22/70,68.1,52.1,59.6,61.8,,0,,,,,15,288.6,1013.8,57.1,14.6,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/23/70,65.9,47.9,57,76.2,,0,,,,,16.1,117.8,1014.1,87.9,13.3,,,,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/24/70,59.1,53,55.3,87.4,,0,,,,,11.6,4.9,1009.8,100,10.6,,,,0.81,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,9/25/70,56.9,44.9,53.7,88.4,,0,,,,,13.9,336.5,1018.9,89.2,9.7,,,,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/26/70,59.1,43.1,49.7,73.4,,0,,,,,17.2,297.7,1021.7,32.9,14.9,,,,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,9/27/70,59.1,38,49.6,63.9,,0,,,,,16.1,315.1,1021.5,23.8,14.9,,,,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/28/70,61.1,39.8,51.1,61.6,,0,,,,,6.9,114.8,1024.7,32.5,14.9,,,,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/29/70,78.2,43.1,60.1,61.2,,0,,,,,17.2,293.1,1017.4,9.6,14.9,,,,0.97,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/30/70,74,44,59,65.8,,0,,,,,9.2,215.7,1018.5,0,13.9,,,,0,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/1/70,74.9,48.8,61.9,57.4,,0,,,,,21.9,236.1,1008.2,21.7,14.9,,,,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/2/70,66.8,50.1,58.5,43.5,,0,,,,,30,300.8,1004.2,35.4,14.9,,,,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,10/3/70,59.1,42.2,49.2,45.4,,0,,,,,26.4,306.6,1015.3,26.3,14.9,,,,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/4/70,74,34.1,54.1,55.1,,0,,,,,18.3,176.7,1013,9.2,14.9,,,,0.14,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/5/70,83.9,50.1,66.3,69.2,,0,,,,,15,165.5,1003.4,19.6,14.2,,,,0.18,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/6/70,75.8,61.1,70.3,69.5,,0,,,,,23,192.3,1003.3,84.2,14,,,,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/7/70,59.1,41.1,49.1,83.5,,0,,,,,19.7,10.5,1011.5,97.9,10.1,,,,0.25,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/8/70,43.1,39.8,41.5,94,,0,,,,,17.2,359.5,1010.3,100,7.9,,,,0.28,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/9/70,42.2,35,38.1,92.7,,0,,,,,18.3,333,999.8,100,9.9,,,,0.32,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/10/70,47,29.9,39.3,68.6,,0,,,,,17.2,258,1016,62.9,14.8,,,,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/11/70,51.2,44,47.3,81.2,,0,,,,,13.9,166.5,1017.8,100,11.7,,,,0.39,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/12/70,61.1,41.1,49.8,79.3,,0,,,,,11.6,210.7,1015.4,41.3,11.8,,,,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,10/13/70,52.1,38.9,45.8,85,,0,,,,,15,305.1,1015.6,61.3,10.4,,,,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/14/70,50.1,29.9,40.6,69.3,,0,,,,,13.9,325.1,1026.9,20.4,14.9,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/15/70,47,35,39.8,72,,0,,,,,11.6,299.7,1031.9,45.8,14.1,,,,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/16/70,57.8,29.9,42.9,71,,0,,,,,15,194.6,1029.9,0,14.9,,,,0.56,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/17/70,65,39.8,51.3,66.4,,0,,,,,19.7,225.1,1022.4,0,14.9,,,,0.59,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/18/70,62.9,41.1,50.9,70.4,,0,,,,,12.8,232.7,1023.8,0,14.9,,,,0.63,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/19/70,62.9,38,50.2,70.8,,0,,,,,17.2,174.6,1024.8,12.9,14.6,,,,0.66,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/20/70,62,42.2,50.7,72,,0,,,,,17.2,153,1021.6,56.3,13.3,,,,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/21/70,65,46.1,53.8,77.1,,0,,,,,17.2,138,1016.7,72.5,9.9,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/22/70,59.1,50.1,53.8,88.2,,0,,,,,15,147.2,1012,94.6,3.8,,,,0.75,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/23/70,56.9,55.1,55.7,93.3,,0,,,,,11.6,118.2,1012,100,1.5,,,,0.79,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/24/70,60.2,55.1,57.7,93.6,,0,,,,,10.3,152.5,1010.2,100,2.7,,,,0.82,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/25/70,62,53,57.3,85.2,,0,,,,,17.2,141.5,1010.3,100,8.2,,,,0.85,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/26/70,57.8,41.1,50.5,80.8,,0,,,,,18.3,23,1014.4,79.2,11.7,,,,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/27/70,57.8,44,48.8,75.7,,0,,,,,19.7,315.4,1012.4,96.3,12.6,,,,0.92,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/28/70,48.8,34.1,41.4,70.8,,0,,,,,15,221.2,1014.3,49.6,13.7,,,,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,10/29/70,44,34.1,39.7,71.5,,0,,,,,16.1,175,1013.8,82.9,14.9,,,,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
